id,srv_id,api_name,api_content,api_param,test_count,is_inuse,priority
60,4,MOL,MOL HDR= OPERATOR= LOT= QTY= MAINLOT= CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""QTY"",""value"":"""",""is_required"":false},{""key"":""MAINLOT"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,N,3
61,4,SAL,SAL HDR= OPERATOR= LOT= QTY= MAINLOT= CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""QTY"",""value"":"""",""is_required"":false},{""key"":""MAINLOT"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,N,3
62,4,SPCEQPLIST,SPCEQPLIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,N,3
63,4,SPCPARTLIST,SPCPARTLIST HDR= EQP= OPER=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""OPER"",""value"":"""",""is_required"":false}]",0,N,3
64,4,SPCPROCLIST,SPCPROCLIST HDR= EQP= PART=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false}]",0,N,3
65,4,SPCOPERLIST,SPCOPERLIST HDR= EQP= PART= PROC=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false}]",0,N,3
66,4,SPCVARLIST,SPCVARLIST HDR= EQP= OPER= PART= PROC=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""OPER"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false}]",0,N,3
67,4,CANCELTEMPLOT,CANCELTEMPLOT HDR= OPERATOR= LOT= TYPE=S|M CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""TYPE"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,N,3
68,4,CALLPAGER,CALLPAGER HDR= EQP= CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,Y,1
69,4,BESTFOCUS,BESTFOCUS HDR= OPERATOR= EQP= DATETIME= DATA=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""DATETIME"",""value"":"""",""is_required"":false},{""key"":""DATA"",""value"":"""",""is_required"":false}]",0,Y,1
70,4,MATERIALIDLIST,MATERIALIDLIST HDR= SOURCEPARTID=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""SOURCEPARTID"",""value"":"""",""is_required"":false}]",0,Y,1
71,4,BAUNUMLIST,BAUNUMLIST HDR= PRODUCT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""PRODUCT"",""value"":"""",""is_required"":false}]",0,Y,1
72,4,GETABLIST,GETABLIST HDR= EQPTYPE= STK= PART= OP= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false},{""key"":""STK"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""OP"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,N,3
73,4,SPLENGCR,SPLENGCR HDR= OPERATOR= LOT= ENGINEER= CR2=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""ENGINEER"",""value"":"""",""is_required"":false},{""key"":""CR2"",""value"":"""",""is_required"":false}]",0,Y,1
74,4,INSCUSTOMER,INSCUSTOMER HDR= LOTID= WAFERID= LAYERID= CUSTOMER= COMMENT= OPERATOR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOTID"",""value"":"""",""is_required"":false},{""key"":""WAFERID"",""value"":"""",""is_required"":false},{""key"":""LAYERID"",""value"":"""",""is_required"":false},{""key"":""CUSTOMER"",""value"":"""",""is_required"":false},{""key"":""COMMENT"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false}]",0,Y,1
75,4,INSCUSTOMREC,INSCUSTOMREC HDR= LOTID= LAYERID= COMPONENT= CUSTOMER= CR1=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOTID"",""value"":"""",""is_required"":false},{""key"":""LAYERID"",""value"":"""",""is_required"":false},{""key"":""COMPONENT"",""value"":"""",""is_required"":false},{""key"":""CUSTOMER"",""value"":"""",""is_required"":false},{""key"":""CR1"",""value"":"""",""is_required"":false}]",0,Y,1
76,4,CUSTOMSCHLIST,CUSTOMSCHLIST HDR= LOTID= LAYERID=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOTID"",""value"":"""",""is_required"":false},{""key"":""LAYERID"",""value"":"""",""is_required"":false}]",0,Y,1
77,4,LAYERLIST,LAYERLIST HDR= LOTID=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOTID"",""value"":"""",""is_required"":false}]",0,Y,1
78,4,CUSTOMLIST,CUSTOMLIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
79,5,GETLOTINFO,GETLOTINFO HDR= OPERATOR=  LOT= UNSCRAP= EQPID=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""UNSCRAP"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false}]",0,Y,1
80,5,GETNONLOT,GETNONLOT HDR= OPERATOR=  EQPID=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false}]",0,Y,1
81,5,GETDATA,GETDATA HDR= OPERATOR=  LOT= EQPID=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false}]",0,Y,1
82,5,GETUSERINFO,GETUSERINFO HDR= OPERATOR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false}]",0,Y,1
83,5,GETEQPINFO,GETEQPINFO HDR= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
84,5,GETCELLINFO,GETCELLINFO HDR= CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,Y,1
85,5,GETCELLID,GETCELLID HDR= CLIENT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CLIENT"",""value"":"""",""is_required"":false}]",0,Y,1
86,5,GETWIPLIST,GETWIPLIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
87,5,GETSTARTWIPLIST,GETSTARTWIPLIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
88,5,GETBINLIST,GETBINLIST HDR= WIPRACK=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""WIPRACK"",""value"":"""",""is_required"":false}]",0,Y,1
89,5,GETOPERATION,GETOPERATION HDR= OP= PART= PROC= OPERATOR=  LOT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OP"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false}]",0,Y,1
90,5,GETPPID,GETPPID HDR= LOT= EQP= ISALTOP= PART= PROC= OP= ACTUALPPID=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""ISALTOP"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false},{""key"":""OP"",""value"":"""",""is_required"":false},{""key"":""ACTUALPPID"",""value"":"""",""is_required"":false}]",0,Y,1
91,5,EQPLIST,EQPLIST HDR= CELL= LOT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false}]",0,Y,1
92,5,DCOLEQPLIST,DCOLEQPLIST HDR= CELL= LOT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false}]",0,Y,1
93,5,JILOTLIST,JILOTLIST HDR= CELL= EQP= WHERE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""WHERE"",""value"":"""",""is_required"":false}]",0,Y,1
94,5,RLSLOTLIST,RLSLOTLIST HDR= CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,Y,1
95,5,JOLOTLIST,JOLOTLIST HDR= CELL= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
96,5,JIPCLOTLIST,JIPCLOTLIST HDR= CELL= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
97,5,HOLDCODELIST,HOLDCODELIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
98,5,UNSCRAPCODELIST,UNSCRAPCODELIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
99,5,SCRAPCODELIST,SCRAPCODELIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
100,5,REWORKCODELIST,REWORKCODELIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
101,5,CREATECODELIST,CREATECODELIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
102,5,GETBATCHLOTINFO,GETBATCHLOTINFO HDR= OPERATOR= LOT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false}]",0,Y,1
103,5,DCSPEC,DCSPEC HDR= LOT= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
104,5,NDCSPEC,NDCSPEC HDR= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
105,5,EAPNDCSPECLIST,EAPNDCSPECLIST HDR= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
106,5,CSTASNLOTLIST,CSTASNLOTLIST HDR= CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,Y,1
107,5,CSTRELLOTLIST,CSTRELLOTLIST HDR= CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,Y,1
108,5,GETCSTLIST,GETCSTLIST HDR= QUERYTYPE= CSTTYPE=  CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""QUERYTYPE"",""value"":"""",""is_required"":false},{""key"":""CSTTYPE"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,Y,1
109,5,GETCSTINFO,GETCSTINFO HDR= CST=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CST"",""value"":"""",""is_required"":false}]",0,Y,1
110,5,MERGELOTLIST,MERGELOTLIST HDR= LOT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false}]",0,Y,1
111,5,MERGEWAITLIST,MERGEWAITLIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
112,5,SHIPLOTLIST,SHIPLOTLIST HDR= CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,Y,1
113,5,UNSCRAPLOTLIST,UNSCRAPLOTLIST HDR= CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,Y,1
114,5,GETALTOPERLIST,GETALTOPERLIST HDR= OPERATOR= PROC= INST=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false},{""key"":""INST"",""value"":"""",""is_required"":false}]",0,Y,1
115,5,PMCODELIST,PMCODELIST HDR= EQPMODEL= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQPMODEL"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
116,5,EQCODELIST,EQCODELIST HDR= EQPMODEL= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQPMODEL"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
117,5,LENTCODELIST,LENTCODELIST HDR= EQPMODEL= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQPMODEL"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
118,5,CMTCODELIST,CMTCODELIST HDR= EQPTYPE= EQPSTATUS=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false},{""key"":""EQPSTATUS"",""value"":"""",""is_required"":false}]",0,Y,1
119,5,DOWNCODELIST,DOWNCODELIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
120,5,ABLOTLIST,ABLOTLIST HDR= TYPE= AREA= CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""TYPE"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,N,3
121,5,RLSABLOTLIST,RLSABLOTLIST HDR= AREA= CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,N,3
122,5,ABCODELIST,ABCODELIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,N,3
123,5,DCSPECIDLIST,DCSPECIDLIST HDR= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
124,5,VERIFYPPID,VERIFYPPID HDR= LOT= EQP= PPID=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""PPID"",""value"":"""",""is_required"":false}]",0,Y,1
125,5,OPERLIST,OPERLIST HDR= PART= PROC=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false}]",0,Y,1
126,5,PARTLIST,PARTLIST HDR= OPER= PROC=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPER"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false}]",0,Y,1
127,5,STAGELIST,STAGELIST HDR= OPER= PROC=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPER"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false}]",0,Y,1
128,5,MERGESTEP,MERGESTEP HDR= OPER= PROC=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPER"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false}]",0,Y,1
129,5,RECIPELIST,RECIPELIST HDR= OPER= PROC=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPER"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false}]",0,Y,1
130,5,PROCLIST,PROCLIST HDR= OPERATOR= OPER= PART= LOT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""OPER"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false}]",0,Y,1
131,5,PROCLISTNEW,PROCLISTNEW HDR= OPERATOR= OPER= PART= LOT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""OPER"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false}]",0,Y,1
132,5,SPLITFUNCCTRL,SPLITFUNCCTRL HDR= OPERATOR= LOTID= FUNCFLAG= PARTID= RECIPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOTID"",""value"":"""",""is_required"":false},{""key"":""FUNCFLAG"",""value"":"""",""is_required"":false},{""key"":""PARTID"",""value"":"""",""is_required"":false},{""key"":""RECIPE"",""value"":"""",""is_required"":false}]",0,Y,1
133,5,BANKLOTLIST,BANKLOTLIST HDR= CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,Y,1
134,5,JPLOTLIST,JPLOTLIST HDR= CELL= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
135,5,ONWIPLOTLIST,ONWIPLOTLIST HDR= CELL= WIPRACK= BINNO=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""WIPRACK"",""value"":"""",""is_required"":false},{""key"":""BINNO"",""value"":"""",""is_required"":false}]",0,Y,1
136,5,HOLDLOTLIST,HOLDLOTLIST HDR= CELL= HOLDKIND=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""HOLDKIND"",""value"":"""",""is_required"":false}]",0,Y,1
137,5,EMPPODID,EMPPODID HDR= TYPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""TYPE"",""value"":"""",""is_required"":false}]",0,Y,1
138,5,DCOLLLIST,DCOLLLIST HDR= CELL= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
139,5,NDCOLLLIST,NDCOLLLIST HDR= CELL= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
140,5,GETCYCLEINFO,GETCYCLEINFO HDR= CSTTYPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CSTTYPE"",""value"":"""",""is_required"":false}]",0,Y,1
141,5,MONITORLIST,MONITORLIST HDR= CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,Y,1
142,5,SAMPLELIST,SAMPLELIST HDR= CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,Y,1
143,5,GETSTKINFO,GETSTKINFO HDR= STK=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""STK"",""value"":"""",""is_required"":false}]",0,Y,1
144,5,MOVEINVLOTLIST,MOVEINVLOTLIST HDR= CELL= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
145,5,REGFTP,REGFTP HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
146,5,ALTEQPLIST,ALTEQPLIST HDR= PART= PROC= OP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false},{""key"":""OP"",""value"":"""",""is_required"":false}]",0,Y,1
147,5,NDCEQPLIST,NDCEQPLIST HDR= MODULE= CELL= EQPTYPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""MODULE"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false}]",0,Y,1
148,5,NDCSPECIDLIST,NDCSPECIDLIST HDR= MODULE= CELL= EQPTYPE= EQPID=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""MODULE"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false}]",0,Y,1
149,5,NDCSPECLIST,NDCSPECLIST HDR= MODULE= AREA= CELL= EQPTYPE= EQPID= SPECID= STATUS=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""MODULE"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false},{""key"":""SPECID"",""value"":"""",""is_required"":false},{""key"":""STATUS"",""value"":"""",""is_required"":false}]",0,Y,1
150,5,NDCPARTICLEWAFERLIST,NDCPARTICLEWAFERLIST HDR= EQPID= SPECID= LOTID=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false},{""key"":""SPECID"",""value"":"""",""is_required"":false},{""key"":""LOTID"",""value"":"""",""is_required"":false}]",0,Y,1
151,5,GETMODULEINFO,GETMODULEINFO HDR= MODULE= SHIFT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""MODULE"",""value"":"""",""is_required"":false},{""key"":""SHIFT"",""value"":"""",""is_required"":false}]",0,Y,1
152,5,NDCSPECSTATUSLIST,NDCSPECSTATUSLIST HDR= MODULE= AREA= CELL= EQPTYPE= EQPID= SPECID= STATUS=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""MODULE"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false},{""key"":""SPECID"",""value"":"""",""is_required"":false},{""key"":""STATUS"",""value"":"""",""is_required"":false}]",0,Y,1
153,5,GETMCPPID,GETMCPPID HDR= LOT= EQP= MCSTATUS=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""MCSTATUS"",""value"":"""",""is_required"":false}]",0,Y,1
154,5,GETBATCHPPID,GETBATCHPPID HDR= ORGPID= EQP= BATCHCOUNT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""ORGPID"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""BATCHCOUNT"",""value"":"""",""is_required"":false}]",0,Y,1
155,5,EQPTOSTATUS,EQPTOSTATUS HDR= STATUS=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""STATUS"",""value"":"""",""is_required"":false}]",0,Y,1
156,5,GETRETICLELIST,GETRETICLELIST HDR= OPERATOR= LOT= EQPID= ALTOP= OSFFUNC=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false},{""key"":""ALTOP"",""value"":"""",""is_required"":false},{""key"":""OSFFUNC"",""value"":"""",""is_required"":false}]",0,Y,1
157,5,GETWAFERLIST,GETWAFERLIST HDR= LOT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false}]",0,Y,1
158,5,ENGINEERLIST,ENGINEERLIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
159,5,RELEASECODELIST,RELEASECODELIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
160,5,FAILCODELIST,FAILCODELIST HDR= FAILTYPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""FAILTYPE"",""value"":"""",""is_required"":false}]",0,Y,1
161,5,FAILTYPELIST,FAILTYPELIST HDR= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
162,5,GETEQPCHAMBERSTATUS,GETEQPCHAMBERSTATUS HDR= LOT= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
163,5,WAITREPCODELIST,WAITREPCODELIST HDR= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
164,5,EQPCOMMENTLIST,EQPCOMMENTLIST HDR= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
165,5,SETUPCODELIST,SETUPCODELIST HDR= EQPMODEL= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQPMODEL"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
